material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-554599,84,1,1,0,4.3518,0.0047
mp-2647049,839,0,0,1,0.0720,0.1185
mp-572726,1160,0,0,0,1.9455,0.0000
mp-1233222,1099,1,1,0,0.9660,0.0915
mp-17921,920,1,1,0,4.5144,0.0000
mp-1013730,393,1,1,0,1.9571,0.0677
mp-1193765,733,2,1,1,0.0000,0.6117
mp-1217517,1595,0,0,0,0.1323,0.0768
mp-1206385,1283,1,1,1,0.0950,2.9088
mp-560907,535,1,1,0,2.0160,0.0000
mp-18838,131,1,1,0,1.5234,0.0000
mp-561307,299,1,1,0,2.7618,0.0000
mp-1219479,863,1,1,0,1.3967,0.0043
mp-560180,187,1,1,1,2.5059,0.3528
mp-7738,881,0,0,0,1.7261,0.0000
mp-1229116,648,1,1,0,0.3987,0.0637
mp-558183,541,1,1,1,0.5402,0.1388
mp-1120728,978,0,0,0,2.5100,0.0000
mp-571169,1204,1,1,0,1.2945,0.0178
mp-1204878,1313,1,1,0,0.1289,0.0000
mp-662789,257,0,0,0,2.0842,0.0868
mp-669521,1510,1,1,0,2.4392,0.0012
mp-622273,711,1,1,0,2.3956,0.0719
mp-1079487,702,1,1,0,1.5000,0.0000
mp-554183,557,0,0,0,2.5687,0.0000
mp-1217532,1380,0,0,0,2.9326,0.0079
mp-1208562,951,0,0,0,1.1084,0.0684
mp-1207331,1281,1,1,1,0.0647,2.9858
mp-1192535,378,2,1,1,0.0000,0.9407
mp-1234154,1103,1,1,0,1.2762,0.0553
mp-1235827,115,1,1,1,0.8359,0.2449
mp-1227670,1746,0,0,0,1.4188,0.0336
mp-639164,1673,1,1,0,2.2401,0.0000
mp-28866,1456,2,1,0,0.0000,0.0038
mp-560263,947,1,1,0,4.0058,0.0000
mp-1192395,1475,1,1,0,3.0056,0.0000
mp-556515,244,0,0,0,3.9591,0.0466
mp-683899,1229,1,1,0,1.5045,0.0000
mp-569830,1666,1,1,0,1.3274,0.0423
mp-27362,384,0,0,0,1.5102,0.0000
mp-1225117,864,1,1,0,0.4765,0.0073
mp-1204134,249,0,0,0,2.2503,0.0284
mp-559779,349,1,1,0,2.6289,0.0000
mp-23567,337,1,1,0,0.5700,0.0132
mp-504630,1402,0,0,0,1.6633,0.0000
mp-560084,281,1,1,1,3.0622,0.1952
mp-1193652,1466,1,1,0,2.1542,0.0000
mp-706455,625,0,0,1,1.2323,0.2546
mp-1193369,942,1,1,0,2.4534,0.0000
mp-559832,701,1,1,0,1.6090,0.0015
mp-1190566,51,1,1,0,4.4542,0.0000
mp-1187888,883,1,1,0,2.4302,0.0124
mp-1235506,93,1,1,1,0.9722,0.1929
mp-1222389,58,1,1,0,3.4481,0.0092
mp-1181832,800,2,1,1,0.0000,0.1063
mp-1201063,280,1,1,1,2.7930,0.3361
mp-559019,686,1,1,0,1.3990,0.0000
mp-554788,253,0,0,1,2.9961,0.3000
mp-1229222,1515,0,0,0,0.2208,0.0016
mp-555088,743,1,1,0,2.8096,0.0189
mp-569687,992,1,1,0,0.6295,0.0027
mp-29116,1324,1,1,0,0.5727,0.0103
mp-557510,327,1,1,0,0.7673,0.0661
mp-559874,1473,1,1,0,2.1486,0.0072
mp-556135,790,1,1,0,1.4872,0.0000
mp-27833,1416,1,1,0,2.5741,0.0000
mp-1229176,242,1,1,0,3.8372,0.0282
mp-1220410,602,1,1,1,0.1225,0.1220
mp-1205371,323,1,1,0,2.8257,0.0130
mp-1078562,30,0,0,0,1.2533,0.0072
mp-562378,1504,0,0,0,1.8677,0.0000
mp-1182041,318,2,1,1,0.0000,0.6385
mp-1235201,1546,1,1,0,0.0095,0.0469
mp-1226093,708,2,1,0,0.0000,0.0538
mp-23411,1663,1,1,0,2.1407,0.0103
mp-1203609,484,1,1,1,0.4962,0.2372
mp-555484,716,1,1,1,0.7769,0.2175
mp-555850,19,1,1,0,2.6141,0.0000
mp-1228012,720,1,1,0,1.3293,0.0107
mp-23112,199,2,1,1,0.0000,0.1037
mp-1182756,753,1,1,0,1.7601,0.0000
mp-2229444,505,1,1,1,0.1962,0.3179
mp-569707,1201,1,1,0,1.6912,0.0095
