material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-1192807,1485,2,1,0,0.0000,0.0340
mp-557322,1634,1,1,1,0.8600,0.1678
mp-560601,433,1,1,0,0.7310,0.0000
mp-1194932,908,0,0,0,2.7810,0.0000
mp-649107,1394,1,1,0,0.5590,0.0274
mp-28470,1765,2,1,0,0.0000,0.0019
mp-559765,463,1,1,0,2.6937,0.0515
mp-669364,862,1,1,0,2.4339,0.0000
mp-1187888,883,1,1,0,2.4302,0.0124
mp-570961,1293,1,1,0,1.2705,0.0451
mp-706455,625,0,0,1,1.2323,0.2546
mp-558516,1009,1,1,0,4.3368,0.0000
mp-1228355,719,1,1,0,1.9955,0.0025
mp-1103189,1421,0,0,0,0.8821,0.0000
mp-556087,343,1,1,0,1.2595,0.0445
mp-1173335,826,2,1,1,0.0000,0.2673
mp-560077,247,1,1,0,2.2156,0.0422
mp-559832,701,1,1,0,1.6090,0.0015
mp-680308,1133,0,0,0,0.1172,0.0990
mp-541628,1335,0,0,0,4.6339,0.0000
mp-1195764,1388,2,1,0,0.0000,0.0420
mp-1194957,1384,1,1,0,2.5668,0.0802
mp-1078379,657,1,1,1,0.2637,0.2748
mp-562762,1079,1,1,0,1.4480,0.0000
mp-568386,1648,1,1,0,0.9637,0.0021
mp-649878,859,0,0,0,1.0174,0.0554
mp-556060,1613,1,1,0,0.3427,0.0956
mp-1204472,997,1,1,0,4.2071,0.0000
mp-1198672,494,1,1,0,1.4276,0.0000
mp-1198762,996,0,0,0,3.3798,0.0000
mp-550437,1471,1,1,1,0.3767,0.1151
mp-29102,1419,0,0,0,2.3567,0.0000
mp-572131,546,1,1,1,1.5149,0.2777
mp-1217385,1719,1,1,0,0.6157,0.0103
mp-1048555,1036,1,1,1,1.6680,0.1446
mp-675879,786,0,0,0,0.3216,0.0755
mp-541877,1410,1,1,0,2.6483,0.0091
mp-1224031,1295,1,1,0,0.0308,0.0476
mp-573010,287,0,0,1,3.5362,0.1882
mp-1208574,871,0,0,0,1.0721,0.0000
mp-28192,520,1,1,0,1.7772,0.0000
mp-1199815,145,1,1,1,1.1105,0.9569
mp-2230438,622,1,1,1,0.5763,0.1484
mp-657300,524,1,1,0,1.5402,0.0045
mp-1198176,1164,1,1,0,1.9186,0.0000
mp-555493,617,1,1,0,0.3737,0.0728
mp-683956,208,1,1,1,3.3498,0.1398
mp-541510,1175,2,1,0,0.0000,0.0075
mp-1209560,224,2,1,1,0.0000,1.0132
mp-560773,382,0,0,0,5.1595,0.0117
mp-1196465,103,0,0,1,0.1913,0.2101
mp-1105005,1050,1,1,0,3.1114,0.0000
mp-1323771,166,1,1,1,0.0512,3.0918
mp-28579,1731,0,0,0,1.4667,0.0000
mp-1196166,675,1,1,0,1.9335,0.0005
mp-1235337,91,2,1,1,0.0000,0.2335
mp-1235582,1114,1,1,0,0.0459,0.0496
mp-1147578,399,2,1,1,0.0000,0.2441
mp-9195,894,0,0,0,1.4265,0.0000
mp-557001,42,1,1,1,2.4788,0.1630
mp-1225117,864,1,1,0,0.4765,0.0073
mp-1194754,912,1,1,0,1.3484,0.0000
mp-1173448,1120,0,0,0,0.9387,0.0073
mp-1045584,1014,1,1,1,0.6001,0.4555
mp-28555,162,0,0,0,4.7124,0.0000
mp-1204693,282,0,0,0,2.2909,0.0074
mp-27123,885,0,0,0,2.1822,0.0218
mp-1225999,1068,1,1,0,2.2057,0.0141
mp-22945,1397,0,0,0,0.7797,0.0000
mp-2223676,579,1,1,1,0.7927,0.2111
mp-1181548,481,2,1,1,0.0000,0.3414
mp-1045980,1013,1,1,1,1.4901,0.3546
mp-558979,406,1,1,1,0.8630,0.2712
mp-571061,1081,1,1,0,1.1681,0.0000
mp-1235220,1111,2,1,0,0.0000,0.0493
mp-1202980,1525,1,1,0,3.1640,0.0000
mp-1173327,827,2,1,1,0.0000,0.2682
mp-1013760,387,1,1,0,1.1857,0.0873
mp-943492,73,0,0,0,1.3691,0.0066
mp-561469,350,1,1,0,1.2529,0.0283
mp-555237,320,0,0,0,4.7054,0.0000
mp-560333,1684,1,1,0,1.0323,0.0020
