material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-1214805,814,1,1,0,1.8295,0.0066
mp-2218333,595,1,1,1,0.1396,0.2043
mp-561647,1358,1,1,0,5.0319,0.0000
mp-1194403,1070,1,1,0,1.4560,0.0000
mp-1235067,113,2,1,1,0.0000,0.2481
mp-2017401,473,0,0,0,2.1759,0.0036
mp-570186,1677,1,1,0,1.0077,0.0000
mp-1191097,448,2,1,0,0.0000,0.0038
mp-555844,342,2,1,0,0.0000,0.0066
mp-1048551,1040,1,1,0,1.3035,0.0505
mp-28693,1717,1,1,1,2.1166,0.1545
mp-1193765,733,2,1,1,0.0000,0.6117
mp-1212181,129,1,1,1,0.3744,0.6857
mp-614997,488,1,1,0,2.1230,0.0471
mp-559195,1025,1,1,0,2.6978,0.0000
mp-1187888,883,1,1,0,2.4302,0.0124
mp-1207276,925,2,1,1,0.0000,1.6723
mp-1234061,1537,2,1,0,0.0000,0.0910
mp-676260,1641,2,1,0,0.0000,0.0624
mp-1078379,657,1,1,1,0.2637,0.2748
mp-2647159,843,2,1,1,0.0000,0.1347
mp-560960,151,1,1,0,0.3651,0.0063
mp-1194704,1476,1,1,0,0.6435,0.0061
mp-683890,713,1,1,0,1.8417,0.0000
mp-1217461,1735,1,1,1,0.7676,0.2162
mp-1194539,605,0,0,0,1.9032,0.0000
mp-556246,325,0,0,0,2.6154,0.0000
mp-2646926,842,1,1,1,0.1458,0.1216
mp-1214204,40,0,0,1,0.2906,0.3201
mp-555942,940,1,1,0,4.1220,0.0000
mp-1173616,1576,0,0,0,2.6540,0.0000
mp-569707,1201,1,1,0,1.6912,0.0095
mp-1214871,1607,0,0,1,1.8972,0.1551
mp-555409,805,1,1,0,0.1101,0.0000
mp-7580,81,1,1,0,1.8372,0.0000
mp-1217378,1430,1,1,0,2.0877,0.0000
mp-561487,268,1,1,1,1.2366,0.1278
mp-693393,78,0,0,0,4.6104,0.0232
mp-1224205,503,1,1,1,2.3966,0.1459
mp-1224717,177,1,1,0,1.9623,0.0000
mp-23383,1669,1,1,0,2.0509,0.0008
mp-570268,1292,1,1,0,0.5352,0.0043
mp-558875,1477,0,0,0,2.9145,0.0000
mp-1209349,722,2,1,0,0.0000,0.0275
mp-3632,21,1,1,0,2.5593,0.0265
mp-29102,1419,0,0,0,2.3567,0.0000
mp-555267,678,1,1,0,0.5100,0.0309
mp-557792,559,1,1,0,3.2563,0.0000
mp-652068,119,0,0,0,5.6585,0.0908
mp-1195918,1588,1,1,0,1.4941,0.0000
mp-1195065,884,0,0,0,2.1005,0.0221
mp-1337931,519,1,1,0,1.3047,0.0064
mp-1235582,1114,1,1,0,0.0459,0.0496
mp-1233220,1530,2,1,1,0.0000,0.1060
mp-1204134,249,0,0,0,2.2503,0.0284
mp-554401,1486,2,1,0,0.0000,0.0092
mp-29708,1583,0,0,0,0.9155,0.0046
mp-1200788,1243,1,1,0,1.3646,0.0000
mp-667742,963,0,0,1,0.0446,0.1497
mp-23007,797,1,1,1,0.7998,0.2679
mp-27199,1200,1,1,0,0.6303,0.0000
mp-556135,790,1,1,0,1.4872,0.0000
mp-540957,1753,1,1,0,1.3877,0.0000
mp-1217385,1719,1,1,0,0.6157,0.0103
mp-557645,424,1,1,0,5.1579,0.0151
mp-541073,771,1,1,0,2.4395,0.0000
mp-1105941,986,0,0,0,2.4336,0.0347
mp-1048241,1027,2,1,1,0.0000,0.4414
mp-1205081,998,1,1,0,2.6100,0.0096
mp-629511,688,2,1,0,0.0000,0.0000
mp-557736,1363,1,1,1,2.2532,0.3171
mp-560853,808,0,0,0,2.4577,0.0156
mp-667447,932,0,0,1,1.4618,0.1470
mp-567720,1209,1,1,0,0.4656,0.0097
mp-1202327,518,1,1,1,0.1848,0.2309
mp-1199775,1674,1,1,1,0.6633,0.5519
mp-29956,829,1,1,0,1.3129,0.0000
mp-1191290,508,1,1,1,2.7911,0.8974
mp-554183,557,0,0,0,2.5687,0.0000
mp-505104,1041,2,1,0,0.0000,0.0000
mp-1205458,1514,1,1,0,0.0735,0.0502
